,Actual,L_Predicted,DTR_Predicted,RFR_Predict,HGBR_Predict
422,182300.0,241079.20720728152,193100.0,185339.0,207018.37741895803
423,215000.0,237277.55814482694,166300.0,199819.0,196388.01708930734
424,88900.0,158003.2285933782,90300.0,103077.0,144541.93597834976
425,201700.0,217436.54352119932,164700.0,203491.01,206909.6551038108
426,159700.0,195024.77110931592,158000.0,168142.0,170376.72846832662
427,246800.0,283593.7406443119,254200.0,260019.0,263999.04772439686
428,257100.0,195141.52764354108,242700.0,203489.0,186475.6159003849
429,206100.0,171127.6276154323,170500.0,143501.0,140068.27249336854
430,475000.0,132750.19820973833,120800.0,129035.0,134303.1324832339
431,341200.0,317103.56990721996,366900.0,357950.02,370417.1068167109
432,190800.0,185772.22557850333,181300.0,184417.01,170882.66951685812
433,90500.0,87378.69994011779,107000.0,91663.0,91265.85195833644
434,500001.0,376350.5662235754,500001.0,478989.79,521495.2916212833
435,110400.0,100009.86881393407,51900.0,58852.0,53514.663710067005
436,162500.0,127506.43875604292,166700.0,198170.04,116191.68141988917
437,143800.0,140741.4860504949,207100.0,167640.0,174063.63923626713
438,234900.0,206696.24110074108,268200.0,226618.0,220885.92988684593
439,430900.0,304550.62574174424,271600.0,219704.0,225324.46468945037
440,215200.0,247212.0583294382,246600.0,205992.0,195229.7569974826
441,234100.0,196598.39795293973,172500.0,209175.0,194578.46334754108
442,81400.0,108593.3621588796,103100.0,93851.0,86554.93963341985
443,311600.0,293998.89939506317,442100.0,328574.08,335437.90059144114
444,198500.0,228470.02703358541,176300.0,205926.02,204938.1407811773
445,500001.0,300287.22905727674,500001.0,484863.84,493603.84464743757
446,176600.0,261108.40324550972,267000.0,218783.0,171330.45654718333
447,253500.0,250175.77784967222,253800.0,238130.0,219537.43250797564
448,205100.0,246050.77589686963,234900.0,218907.0,203009.65521675395
449,209200.0,257688.15889554174,248600.0,223297.0,222679.99887253507
450,107700.0,140085.59862164807,163300.0,132842.0,133147.8618592548
451,500001.0,226342.44361913257,120600.0,252598.03,344963.75965573837
452,162500.0,164950.05128980358,181300.0,155120.0,165919.0851375964
453,350000.0,261906.50428420195,240200.0,229302.0,295205.21088334254
454,106900.0,88219.85550158843,86600.0,118917.0,114529.07660075814
455,427700.0,357769.04034524714,435000.0,389850.31,425451.7421658005
456,91800.0,91738.4570871127,78300.0,95813.0,118586.07286017151
457,101500.0,67249.64518834132,143300.0,77631.0,84841.63139966685
458,393800.0,276107.51092269557,308600.0,373749.16,400171.3058148527
459,319000.0,257803.6573355996,264600.0,260523.0,245047.81372095976
460,101300.0,150222.23801216608,86200.0,96363.0,99275.47380918886
461,275000.0,188447.78425719464,500000.0,194501.01,187689.1214313936
462,233900.0,269980.4427307316,290700.0,271927.0,253167.47313430454
463,175200.0,152755.15394531647,166300.0,220978.0,210680.7012764566
464,355600.0,343030.2769482918,328500.0,329661.01,340810.5726460406
465,130200.0,214248.3334942568,162500.0,158562.0,141591.44765872872
466,196100.0,193939.30108708158,218800.0,196004.01,217819.81980873
467,190900.0,190770.8480337767,201900.0,187297.0,175145.67020592742
468,168400.0,234942.33609801412,87500.0,176544.0,198188.8406870343
469,118200.0,51140.05609207373,128900.0,123921.0,118991.63286170088
470,151900.0,219956.0679977445,170800.0,165976.0,170853.5909303458
471,176000.0,221459.92517948573,156900.0,181762.0,186943.1410215759
472,348000.0,325510.7516168126,500001.0,355220.17,365443.58825330285
473,319600.0,281529.4217368696,403700.0,325649.03,311539.61255852797
474,244900.0,324965.6277558082,335500.0,317822.06,272093.5104018737
475,268400.0,309817.86280596995,245700.0,278238.01,268721.3392601938
476,73900.0,109928.13676539103,81300.0,90920.0,73005.56297324844
477,285400.0,251875.01719234037,287900.0,318946.0,349451.4630910908
478,133200.0,228305.03957786306,175200.0,169817.0,160094.17464917066
479,153100.0,159693.27312088496,143200.0,127180.0,113826.77453373812
480,59800.0,48089.239411139366,56700.0,70493.0,68327.49925366399
481,91600.0,171108.9851275583,101800.0,112998.0,123321.50273142522
482,165000.0,210585.73251778493,165500.0,151306.0,193116.28164747776
483,277300.0,308698.8451915406,288500.0,296991.03,331108.22905093303
484,150900.0,172558.22671019094,160300.0,160705.0,158416.39022600482
485,153900.0,186033.78028855994,155100.0,165947.0,166521.8557995994
486,200600.0,202748.62619241158,172400.0,216064.02,213402.8812989502
487,120100.0,155194.68097212753,163800.0,178057.0,162758.47587015145
488,213100.0,242605.64871665652,267100.0,230864.0,237648.6544018433
489,169700.0,198947.79460582192,123800.0,158384.0,160622.56275881847
490,218200.0,252054.26930974642,188800.0,255420.01,228830.06473962378
491,116000.0,112121.3255101021,108100.0,106862.0,109805.5692940322
492,53500.0,59977.67752569911,46900.0,52920.0,55038.283149616786
493,141700.0,152524.8258667471,96200.0,89223.0,124249.36683618509
494,108300.0,134333.6684468452,115800.0,116210.0,109932.2460564944
495,444400.0,223125.67114853402,375000.0,329431.01,367018.3932102389
496,43100.0,55752.425222185964,51800.0,53204.0,53926.076933141696
497,91800.0,178266.95778866505,89300.0,94052.0,115989.85851584157
498,52800.0,69454.28646475231,49500.0,54536.0,62445.5569325281
499,75000.0,174624.92379896008,125000.0,191598.12,175663.51993323833
500,135300.0,199281.1915224626,131300.0,179876.0,165927.74929239787
501,253400.0,260859.51079436587,234400.0,267957.0,256707.88961712926
502,125400.0,147161.84866076958,108400.0,137848.0,144910.52714666288
503,127100.0,101486.81363262082,110700.0,104089.0,95457.19035021235
504,88600.0,109408.3762309206,81900.0,91682.0,90815.33789868042
505,315500.0,206947.5851190336,373500.0,322016.02,296665.52187075216
506,436700.0,253812.86685210495,267500.0,270264.0,272095.2427559017
507,213800.0,162521.02035866017,270600.0,176595.0,178338.5836871062
508,155000.0,166752.98569996472,147200.0,143136.0,146157.6660678555
509,129400.0,105603.60371811235,98100.0,103084.0,122011.13475631627
510,214700.0,221741.8776918736,238700.0,234858.0,257735.12630209213
511,162900.0,184329.0316980576,123200.0,158635.0,133469.2845304874
512,161000.0,140679.83288508776,162100.0,140733.0,137858.25442200652
513,410300.0,438519.0329122282,500001.0,483997.77,441882.57576128317
514,300300.0,281714.0383339012,299100.0,276745.03,289602.10129414144
515,112500.0,150446.9152115856,225000.0,221746.0,210429.75836758575
516,132200.0,178062.87176927118,108900.0,94634.0,136600.88289590046
517,51000.0,66418.70514970704,64600.0,59714.0,60059.110565787305
518,116200.0,124446.99798857018,98400.0,105848.0,99812.73393944628
519,83900.0,85175.24406253402,111500.0,107845.0,101568.00931475869
520,273000.0,303548.4324411821,279300.0,301261.03,340329.5392975634
521,262000.0,200666.03905304996,160500.0,186542.0,206339.76546140207
522,490800.0,388461.327848754,500001.0,468518.77,487538.19063188334
523,500001.0,339733.75176770386,500001.0,341927.03,367953.0681385401
524,287500.0,249961.41691635348,254700.0,363015.06,431950.5008004662
525,183000.0,205132.4759492166,240200.0,211204.0,183929.38311019258
526,284600.0,322947.8687724574,318200.0,335709.03,325505.43295442744
527,136900.0,177123.17980710207,110300.0,131677.0,121560.22005104688
528,98000.0,159538.46007814363,88800.0,98962.0,123659.35008019695
529,187500.0,191774.98663206893,118800.0,229594.0,203855.7375760622
530,182500.0,235813.6824727473,188900.0,187617.0,182266.98703869476
531,94400.0,154003.0831873286,112500.0,101067.0,96562.39012991975
532,133300.0,130226.2616017359,71300.0,84978.0,87702.52376163228
533,221700.0,260946.77050373136,198200.0,204930.0,194978.60896920075
534,374000.0,347004.84169859916,365300.0,395694.04,381904.9380166182
535,57500.0,68586.00792563212,57500.0,88698.0,78888.74715237645
536,140600.0,161006.5853449408,137500.0,141865.0,129769.09554066614
537,220700.0,220000.92252794173,189100.0,205030.0,200504.53827746416
538,419200.0,420080.50844895036,500001.0,466231.55,478674.675073873
539,164300.0,212433.04410307342,170800.0,189149.0,208283.5134188207
540,158000.0,174037.4360707238,104200.0,140928.0,140108.96121994354
541,169400.0,235806.80885599225,159800.0,184081.0,182124.09423317236
542,139900.0,196569.94932590533,127600.0,139791.0,128997.54489527426
543,500001.0,268448.850896344,366700.0,438929.33,481856.1601724538
544,165300.0,239703.04998459885,232500.0,198705.0,201769.09224733344
545,114200.0,163458.1479253767,133400.0,127890.0,118137.16098957659
546,153600.0,210016.95733655058,166300.0,173696.0,193000.75195349404
547,174100.0,180663.18881659693,161800.0,190462.0,184056.88179904572
548,71700.0,108024.16862562255,77400.0,110439.0,117353.07007231147
549,215900.0,297919.0184797145,245800.0,247677.0,266287.89265111444
550,191900.0,227081.05748890355,175800.0,213625.0,208074.89687597463
551,191900.0,199331.691897841,212500.0,189285.0,188896.65763245037
552,167600.0,184045.3866161942,108200.0,136157.0,118286.35524178068
553,228500.0,230301.54020219017,234600.0,241552.0,235072.11539762627
554,97500.0,137949.37353837254,248100.0,131031.0,120921.27584544556
555,289900.0,312794.55166528,273800.0,337886.07,317989.2529561954
556,50300.0,37901.15007975936,65200.0,77603.0,79852.33866152813
557,218900.0,241310.38706932333,174400.0,187116.0,188176.39625873795
558,335700.0,269656.46415932104,222700.0,405666.38,391809.4084300575
559,275400.0,191667.62612195712,271500.0,284070.0,304035.9213661784
560,237500.0,236350.26311018743,283300.0,346389.04,355062.5369173728
561,253700.0,280155.6837196256,228700.0,264793.03,280827.9465471425
562,131700.0,144205.98102725012,133000.0,138212.0,142220.11376094725
563,347700.0,207093.61145919072,263700.0,219411.0,196438.46738880308
564,165600.0,232482.3277886576,350000.0,187083.0,243181.807939664
565,97700.0,64130.95018154834,155700.0,132178.0,128451.60880194003
566,105800.0,207471.45546279132,112500.0,116959.0,151186.82220585176
567,340600.0,322707.6638643638,350000.0,322524.01,334766.62098625756
568,131600.0,196492.72395191752,123600.0,141165.01,139702.9726986967
569,80900.0,139955.4575059469,81600.0,102927.0,113279.29366372968
570,68100.0,104042.94837487853,67300.0,73202.0,71152.14705079458
571,110000.0,113016.69683323763,173400.0,147206.0,121266.89497229374
572,500000.0,291705.8850364625,500001.0,420616.46,367744.92946636403
573,331000.0,299146.64120069274,336000.0,370850.07,347365.6944636324
574,162500.0,141176.02038571137,165900.0,186330.05,177090.55280306056
575,500001.0,338700.01845698414,474100.0,414740.22,445668.5246472954
576,69600.0,131092.48436408467,111500.0,106753.0,105609.1148136249
577,372700.0,220335.4583166688,352400.0,364928.08,378932.2292106603
578,392800.0,307280.5931109918,394900.0,335431.01,348503.0859333749
579,163800.0,207711.11741573585,253700.0,207419.0,191310.867632613
580,97100.0,162334.08296392843,102300.0,139407.0,156125.42770428292
581,204600.0,232915.97633272051,262500.0,235080.0,211229.35519952187
582,367400.0,382892.75136445917,500001.0,435339.2,436569.6342662174
583,410000.0,315274.64855832973,412500.0,312094.02,305726.6555312062
584,202400.0,199624.80640572068,266000.0,210825.0,170686.49395668381
585,500001.0,333327.8059364472,400000.0,405274.11,450766.77947736875
586,189100.0,254008.87911509819,237500.0,212490.0,203017.96700754567
587,500001.0,306043.3132339302,448100.0,427257.35,380598.3172510593
588,47500.0,45894.37489129216,50000.0,64289.0,68489.07559039956
589,131300.0,38973.52183858075,206900.0,210871.0,176256.2513381234
590,495500.0,318065.4005074504,394600.0,374369.05,422553.6550691823
591,346200.0,313418.4222351064,269600.0,347075.14,369655.41986865224
592,222600.0,170492.57736716798,234600.0,218279.0,213122.75697683808
593,212500.0,199360.64959232975,204200.0,224670.03,193727.28495212042
594,244800.0,257156.21476636393,241800.0,284440.05,275148.44489527505
595,187500.0,116382.75691587207,150700.0,174526.0,163527.15342406323
596,146400.0,190148.90274950804,258100.0,207227.0,201427.7117975631
597,140800.0,159272.0681719032,149300.0,141737.0,143653.82393160195
598,363500.0,316543.5071217295,330700.0,384613.13,395451.64072530693
599,57900.0,43531.42018470669,110400.0,82730.0,79706.2399983829
600,312100.0,311040.49870818737,453600.0,303274.0,297115.06876289967
601,286500.0,272279.94233632664,185200.0,267584.02,296895.77927994606
602,132500.0,152686.0859260936,128100.0,141963.0,155108.47644819386
603,159800.0,265436.170948578,101800.0,206729.0,219131.62371237713
604,286400.0,256558.60492216054,247800.0,268802.0,244290.4106925059
605,253900.0,265328.3521303488,181800.0,235425.01,234519.20632692546
606,354200.0,271201.8126691221,334400.0,309647.0,279670.6161429986
607,218200.0,207811.08552975202,196000.0,198602.0,187184.57589716217
608,366300.0,411940.1164635017,500001.0,473576.77,470056.479560716
609,209300.0,245170.1907471319,202600.0,231311.0,222486.67822860205
610,203200.0,237234.56940669977,165600.0,233722.0,216408.58395456348
611,160800.0,193771.65091809825,175000.0,177291.0,158072.79606351504
612,127400.0,155005.32104558128,146400.0,126094.0,124752.80422948087
613,185900.0,134818.80919982708,185100.0,198653.0,203713.73517353187
614,120700.0,128472.73138860118,104800.0,114578.0,111908.04767056704
615,344200.0,307425.6531481686,273800.0,372625.13,330264.8991756311
616,65900.0,77052.6520645289,74800.0,116063.0,103663.24991245974
617,132700.0,177650.5763255816,173900.0,149333.0,155141.8338633076
618,112500.0,208486.82987108358,192500.0,268418.0,261822.468420129
619,267000.0,236684.6129805115,200600.0,246639.01,250386.4771272846
620,500001.0,498216.916802587,500001.0,500001.0,495419.97223541455
621,500001.0,284880.239344394,485300.0,348020.08,350465.98018806597
622,330000.0,287594.50869344495,252800.0,292686.1,260904.26409481518
623,169800.0,227144.77021834173,165800.0,173166.0,167706.25312680905
624,280800.0,467965.7561622448,214500.0,213210.0,209343.86225545674
625,268800.0,277108.34703394666,419100.0,283666.01,341192.842334689
626,319400.0,302955.1647331343,391000.0,358300.09,334598.7965196437
627,53800.0,19622.595901518944,53800.0,104974.02,65732.81076732819
628,169300.0,226523.95855222593,350000.0,200649.0,194065.01726266637
629,187500.0,146472.04682546417,227200.0,247024.0,241898.02886316474
630,222700.0,194511.21218187458,255400.0,236230.02,233588.20268911592
631,199400.0,255682.9880450892,211000.0,251591.0,251096.39971548133
632,300000.0,235452.99318395334,273800.0,277172.0,271192.06089673744
633,500001.0,529991.7679356827,500001.0,500001.0,474240.4105299444
634,222400.0,188868.23675697923,236300.0,206090.0,220599.5552194041
635,361900.0,341264.69889784046,342900.0,358614.03,358363.4841803269
636,342300.0,288274.6377025973,281300.0,283956.0,284371.07260613365
637,500001.0,527275.517178484,500001.0,498926.99,521828.78767899243
638,164800.0,189508.90787913848,152200.0,154037.0,145405.90093457812
639,142500.0,141254.94862086017,325000.0,204801.0,155967.22457728244
640,500001.0,446062.4626581446,500001.0,495048.92,511039.151026705
641,162800.0,183338.5852639332,160300.0,164413.0,158222.3637445485
642,301800.0,318895.61830899335,328500.0,344168.04,321843.9506620626
643,206300.0,178250.86446409283,162000.0,206449.0,203611.33515015634
644,63900.0,84784.03937724471,57900.0,72931.0,72825.91058276164
645,191100.0,198763.63997997897,216300.0,199433.0,201780.0316562087
646,409900.0,370229.9923551253,472700.0,422060.09,438805.1802336297
647,226500.0,220732.07748133913,364900.0,246879.0,218650.82063201471
648,138200.0,142575.0469989642,117900.0,113157.0,129553.43015860474
649,161400.0,234827.8143922721,135400.0,184905.0,177390.146170116
650,198800.0,177372.88544430066,178400.0,179757.0,169399.9506376284
651,92900.0,125100.23099010797,90600.0,100363.0,94477.10332777486
652,97700.0,176523.21438886772,102400.0,102355.0,106970.60668759326
653,69400.0,25449.606776607456,80900.0,64502.0,57360.23303594217
654,212200.0,212640.92017201165,181100.0,166535.0,136700.89859793792
655,244500.0,250903.32408997128,199000.0,226389.06,214911.47092121118
656,100300.0,95991.51134682234,143200.0,103274.0,81280.05443353955
657,192000.0,212017.32119720633,218400.0,210133.0,212219.25697814612
658,107500.0,147670.43708127143,99100.0,122647.0,134544.38713007982
659,78400.0,133087.4852200326,73000.0,74572.0,85021.37256557358
660,142900.0,168540.76849052098,163900.0,165415.0,165698.36601486077
661,500001.0,310729.70220318396,483300.0,454677.42,423231.09848756634
662,52600.0,93756.74772102105,54300.0,59043.0,53318.65392175246
663,142300.0,115056.26111662378,99500.0,111639.0,123293.94849563004
664,130100.0,139131.5287543009,123300.0,149064.0,134210.00105550306
665,178100.0,209693.94755957153,134400.0,156120.0,165420.28318336507
666,64600.0,81166.00719387324,54400.0,74081.0,74877.50220581322
667,71300.0,118672.4106151149,100000.0,210468.14,159835.0376956613
668,262500.0,307072.67723316327,456300.0,329248.05,342177.8747142257
669,281900.0,250264.24799365472,264200.0,262105.0,238902.34888552135
670,103300.0,92142.59270641836,119500.0,119592.0,119499.97864450203
671,243800.0,157574.27897258263,55000.0,250564.03,230711.85547103127
672,151300.0,171775.74448526336,146600.0,159436.0,159412.51537807233
673,237900.0,269971.22350793745,238600.0,254489.01,252090.97459881776
674,362500.0,301538.20647535846,275000.0,295159.02,305226.0582754162
675,97200.0,163136.5881296773,137500.0,122455.0,137593.8666318954
676,76600.0,99795.16052342787,90600.0,78658.0,72328.01725182026
677,500001.0,351635.54164906626,264500.0,340745.07,408145.77222520247
678,500001.0,489802.5735647987,500001.0,499118.99,508422.8462028
679,91700.0,174023.8116812936,67500.0,148885.05,201384.1718342113
680,243600.0,250083.3832546384,244700.0,240150.0,212423.90579107453
681,276800.0,157467.7025836311,67500.0,194717.0,212953.79643299227
682,122000.0,109531.48642152594,98100.0,106845.0,101178.55071802635
683,212500.0,301422.5401351432,500001.0,331354.2,256311.12091162926
684,65400.0,12721.515322794876,58600.0,67719.0,60022.245630693185
685,191400.0,270430.31570239796,202800.0,209052.0,213281.72169983384
686,500001.0,435055.8938579969,500001.0,486914.85,464690.8357177744
687,258600.0,205809.92203219183,250000.0,265571.05,237004.37141611872
688,500001.0,276157.87500612775,500001.0,478368.77,485537.2162771207
689,224700.0,238906.43048324814,409700.0,238208.0,273504.14804872224
690,184200.0,229053.32154815877,172700.0,186083.0,189386.280245592
691,180400.0,178720.375642029,161100.0,165882.0,163240.48358443507
692,113600.0,169015.12145422428,97200.0,101250.0,106836.25848450216
693,410400.0,364439.2427232524,286600.0,366194.03,423233.83709406265
694,443800.0,372294.37541926885,411500.0,367160.03,374936.99867815693
695,241300.0,289882.36656313133,500001.0,323541.07,310471.7395138295
696,121400.0,223735.8861921046,225800.0,199096.0,187059.06292005265
697,500001.0,471667.64662936673,500001.0,499694.99,513998.0244888266
698,81700.0,165773.122318646,82800.0,102854.0,126659.25161717365
699,118800.0,72476.01717867082,68700.0,76075.0,67709.14228237695
700,234000.0,235360.1005954591,144800.0,216718.0,219018.2161462117
701,130800.0,119915.92149370848,103500.0,108345.0,132150.66095292906
702,242700.0,248750.34366236423,319000.0,255175.0,275031.1718376741
703,76800.0,85670.48529319203,78800.0,74715.0,74183.4174090148
704,129300.0,190383.5390111497,140700.0,155963.0,148526.8057149821
705,121500.0,105657.23488033678,112700.0,120033.0,109339.70769403619
706,294700.0,311880.81046137435,240200.0,293768.05,273479.1207992636
707,48300.0,49292.87936081641,51300.0,51830.0,57915.22697479824
708,66400.0,57165.094425267336,72500.0,71557.0,62771.8044324722
709,333000.0,307321.1190817083,347600.0,307642.04,305710.3969315874
710,65900.0,75611.04887464203,61200.0,63897.0,73599.95544677367
711,220000.0,276511.58993088873,225900.0,233861.0,231678.57033413212
712,162500.0,204945.57975922804,212500.0,184424.0,182766.63804610496
713,115700.0,132325.75640387135,137500.0,135369.0,144429.76223736143
714,218800.0,228263.91391940397,188400.0,209809.0,210663.73231276704
715,108300.0,117217.40978512686,113200.0,101853.0,100551.93529789183
716,319900.0,283675.990432705,337500.0,342554.14,298497.9424519579
717,500001.0,322328.0795112236,452300.0,376783.24,399432.0635112437
718,194800.0,132250.3619435298,188200.0,188733.0,195015.8384228335
719,322600.0,314665.1455443863,385200.0,344525.02,341489.52966063505
720,490400.0,313390.06390304875,281100.0,366678.09,391419.8693158583
721,137500.0,170089.05825726048,165100.0,171802.03,168956.75460244037
722,79300.0,149674.3877410328,149000.0,115075.0,104646.88099408516
723,119200.0,133304.65873904654,100400.0,97946.0,89153.10740316549
724,362700.0,312141.8868299535,302600.0,307109.01,323232.2183990131
725,163500.0,109232.61004570875,144300.0,158409.0,171046.17961712688
726,61900.0,63783.138639796525,68400.0,57062.0,69714.06968587782
727,144800.0,175334.7908148201,113700.0,142980.0,133793.01828287682
728,54400.0,39791.51810602765,55000.0,72877.0,82002.52598276218
729,95500.0,108579.70410731276,66100.0,99991.0,109938.81052388334
730,205000.0,175497.77932481645,247000.0,228794.06,207305.61739168517
731,353000.0,221279.62784676015,83200.0,265492.03,293957.56885782594
732,293200.0,328143.58440394304,424400.0,376241.05,382325.90789209213
733,134200.0,147685.833784914,157200.0,137510.0,131745.11831731274
734,148400.0,172678.97404860618,128600.0,175708.0,175078.33150009354
735,140000.0,79950.41029566954,87600.0,81682.0,135058.27019246144
736,437300.0,302710.87635241274,500001.0,428107.33,500217.85829196865
737,145500.0,137504.08189165115,114300.0,140926.0,112286.60649093015
738,202900.0,244586.93955660195,209800.0,195810.0,195839.06073238564
739,142100.0,154757.57903465175,144400.0,155497.0,143904.95878092898
740,168500.0,212165.79035988532,205500.0,187885.0,193077.42288252476
741,253500.0,280684.69906879275,299200.0,250702.0,269936.4385645423
742,319400.0,210596.11200820334,307000.0,330504.03,345929.6277240613
743,500001.0,252955.66581854812,335900.0,352281.07,418619.15205628064
744,145700.0,162663.09122142638,137500.0,167427.01,145384.40025206187
745,278300.0,301971.76211948483,338700.0,324212.04,338343.99146198947
746,189500.0,230066.89468356216,172000.0,183777.0,185153.36321800516
747,331300.0,282213.0393023363,288500.0,311754.02,311664.5730376505
748,133900.0,159123.53436217326,146400.0,140910.03,125592.68177069374
749,351700.0,430952.2294582901,500001.0,390192.21,463373.2627897362
750,109600.0,127311.26253344616,123100.0,123984.0,112106.46494075363
751,146900.0,136677.85483305188,150700.0,166937.0,204954.08008742818
752,500001.0,476440.77963676385,500001.0,499305.99,558624.2391144573
753,326700.0,277883.67860653007,345800.0,341152.1,314787.0880863665
754,166000.0,211929.32762421388,175900.0,178263.0,184706.90681324853
755,500001.0,480977.2107282124,483100.0,496216.93,510539.79163128394
756,59000.0,87227.85715763003,59300.0,65928.0,62546.93889437547
757,66600.0,89573.33412612363,95900.0,93079.0,80886.05858473727
758,185700.0,217868.31305440882,185200.0,160242.0,236893.2715285741
759,194600.0,256086.20409448165,225700.0,225389.0,210917.78019205932
760,134200.0,135015.7702505446,133300.0,141862.0,131267.79076592982
761,143400.0,179155.70874344316,216100.0,160699.0,185075.6334791391
762,175000.0,194037.56596023272,98300.0,157522.0,153254.96704403532
763,134700.0,186222.87171571955,142700.0,132838.0,122554.10095418277
764,290500.0,263032.0652378961,371700.0,266125.0,249101.13503054748
765,266800.0,268543.05286127905,279500.0,265489.0,287257.9365448904
766,235300.0,167703.3075236383,192100.0,167079.0,167705.88897751155
767,500001.0,276104.43162778724,500001.0,474890.55,448874.9325193623
768,243400.0,280668.37602329033,264100.0,239926.0,224016.49106450818
769,163000.0,166270.28429495284,142500.0,167247.0,167483.69310195628
770,174100.0,258853.62872538104,193800.0,198059.0,185620.95019806453
771,226800.0,248175.92305678152,156800.0,213173.02,208273.98085268136
772,353500.0,299699.74602017674,287200.0,291643.01,312287.3802037225
773,500001.0,411606.29913417075,394900.0,487107.75,461199.4837973423
774,106000.0,152084.36042097575,136800.0,115629.0,129136.0824747197
775,289100.0,305493.8177331991,201800.0,306356.06,321958.69638484786
776,282700.0,303435.8988444415,251400.0,272980.0,270699.5305838821
777,345700.0,256935.5316183721,358600.0,351290.04,355751.7163501233
778,180500.0,296502.64506946644,227600.0,257159.0,236765.01620775668
779,60800.0,58550.16032989643,68100.0,59018.0,57577.64869490002
780,219700.0,296608.31086562376,218100.0,239778.0,270784.1572983138
781,182900.0,152166.22018765874,180400.0,181390.0,159696.141024439
782,95800.0,160171.4034010785,76200.0,131823.0,137738.78919238315
783,275000.0,202194.66741457957,318800.0,258565.0,253931.02952747938
784,42500.0,10030.912545887899,41000.0,62466.0,55803.86398975854
785,212500.0,121709.91080269769,98900.0,104291.0,109477.27885841313
786,81300.0,83295.07672451332,78300.0,85664.0,83663.88018278302
787,210900.0,258139.638606851,213400.0,232177.0,215805.17331421818
788,93200.0,72516.86584928958,99500.0,87111.0,88226.50694187082
789,204200.0,245799.44013599947,191700.0,197503.0,207076.30859969946
790,145000.0,167446.69143092792,146300.0,142618.0,121847.51728558526
791,69700.0,44699.46297143068,130200.0,76492.0,75169.76816349418
792,127000.0,108220.2552555738,113600.0,136068.0,123523.57803798559
793,296900.0,275371.4327236805,286900.0,285060.02,290177.35360354965
794,72900.0,98199.4976149227,113600.0,87539.0,89227.64252570712
795,158800.0,232570.7223179799,145700.0,170271.0,194950.04814481837
796,237300.0,204698.50069768674,174000.0,170382.0,167247.0746689828
797,137900.0,199401.74994446145,134400.0,168110.0,166836.14152457975
798,362100.0,309547.54518945294,395500.0,359594.02,364805.48061449954
799,171300.0,134749.715320323,189400.0,159567.0,127318.36714972417
800,124000.0,169166.61932185412,233300.0,163978.0,145145.91303527367
801,279900.0,203982.63070940372,271500.0,255443.0,302070.60078699136
802,216800.0,231933.51141119632,222200.0,194751.0,186953.86893569666
803,215400.0,268827.3623612522,228500.0,244637.01,228446.50509480128
804,301900.0,294945.8897057688,306400.0,294957.08,283328.1431338081
805,162500.0,177428.891380255,106700.0,127390.0,129973.7157615078
806,500001.0,335660.3838254055,500001.0,441591.5,439356.45577176847
807,40000.0,233287.462210397,325000.0,312505.01,313676.6277288973
808,108300.0,216083.58824670565,166300.0,169683.0,154720.30227418727
809,105200.0,62964.79129195551,97400.0,110879.0,93778.17260546038
810,396400.0,362193.50716088474,380100.0,404872.17,422097.74044516735
811,294600.0,202163.06213028962,250000.0,219334.0,175190.7783311831
812,135600.0,181366.4416994584,98900.0,130338.0,131734.0696265686
813,177900.0,227548.31798287775,146400.0,169348.0,200286.2951511556
814,204700.0,237510.70649362344,162500.0,179104.0,194343.7379014568
815,500001.0,265116.4039186961,500001.0,339898.18,311421.9610983677
816,147700.0,195151.56235604628,142400.0,144659.0,143293.15109463636
817,282300.0,151734.1300780474,185400.0,221789.0,264122.4172196297
818,320400.0,241679.66546881496,258400.0,293478.0,258997.53644616366
819,165100.0,218052.155340511,172700.0,177390.0,159480.58849115
820,275000.0,265857.183898865,436100.0,283191.0,318816.79516558984
821,144100.0,229870.55953922257,158000.0,174572.0,172321.05791056808
822,111800.0,145307.7847950104,121900.0,137906.0,155168.0668123631
823,218000.0,240699.71436417784,187100.0,203275.0,198337.1209828257
824,209300.0,217973.84855913153,201100.0,219518.0,190375.81808809322
825,251500.0,192988.05087631103,228600.0,239249.0,255329.88637555522
826,97000.0,135326.16399892326,66400.0,90986.0,104714.73966531045
827,153100.0,123007.314966181,150200.0,129331.0,127070.81003466548
828,214900.0,278572.8021246165,291100.0,306949.06,278284.9386332482
829,102000.0,87338.61768096483,108800.0,97817.0,98852.78473442834
830,500001.0,399927.9178259359,430200.0,484588.63,486237.20005185396
831,237000.0,189152.77728183818,210300.0,260961.0,238884.19403583033
832,137200.0,178015.1893212098,124900.0,143560.0,159731.9338711577
833,113400.0,60191.52037446154,63900.0,104700.0,92872.29515851433
834,93600.0,163246.31077007097,125800.0,125619.0,122372.4312876393
835,115400.0,207076.14620534133,129100.0,138455.0,136934.25022091044
836,171900.0,240322.1854623382,227100.0,235109.01,248239.3924640588
837,259900.0,260439.41395869525,305000.0,245372.0,213568.28919781122
838,156800.0,185634.70347090266,154200.0,140021.0,126919.91460437977
839,152500.0,179879.33302576185,153000.0,147831.0,144040.53209163598
840,500001.0,443591.51684797986,500001.0,491242.91,493747.0775869729
841,176300.0,210868.1394148948,313100.0,184149.0,194040.89189877143
842,292000.0,315623.1369734914,287700.0,341115.0,298416.43276771647
843,156100.0,135051.9110153726,112800.0,140072.0,141696.70156096606
844,238700.0,300032.38972648274,293000.0,265329.0,273746.8507027485
845,161200.0,244923.2465786421,186200.0,184675.0,185350.54919423707
